y_true,anomaly_score
0.0,0.00017398980507318188
0.0,0.0007101897463949414
0.0,2.537694177480361e-05
0.0,8.235034898251474e-05
0.0,9.656846921937036e-06
0.0,0.0003222627935419899
0.0,0.00032782215450290187
0.0,0.0005485382981500264
0.0,2.8361659080510605e-05
0.0,5.052124742382184e-05
0.0,4.1892973969633654e-05
0.0,0.0001024300096125114
0.0,8.480419771300367e-05
0.0,0.00030865782492110603
0.0,0.0005627879683653633
0.0,0.002907412205497005
0.0,5.865589200859448e-05
0.0,3.1430220025969296e-05
0.0,8.192624625390151e-05
0.0,7.584191636604909e-05
0.0,6.321179787502962e-05
0.0,4.060349776103724e-05
0.0,5.593952445766325e-05
0.0,0.015973157194004946
0.0,4.049294131429644e-05
0.0,0.00016709592231411717
0.0,1.684860847183342e-05
0.0,0.0007047921950051246
0.0,0.00017975611810833338
0.0,0.0005290391637287297
0.0,0.0005700515338231874
0.0,0.00012298244241130526
0.0,3.350431417981659e-05
0.0,0.00012866224493222276
0.0,1.4000138577778276e-05
0.0,6.104211261635048e-05
0.0,0.000802407506807794
0.0,1.2933599601438912e-05
0.0,7.031286359021205e-05
0.0,3.7103605268114004e-05
0.0,0.010543077879785435
0.0,1.6364451341031628e-05
0.0,3.126885746988639e-05
0.0,8.837045135394758e-05
0.0,0.01130384913190311
0.0,0.00016986589426451072
0.0,0.0014659927656160891
0.0,5.452541161228687e-05
0.0,3.3090209024437255e-05
0.0,2.1193023829685335e-05
0.0,0.00016192623055043647
0.0,0.008457859182558772
0.0,0.01294967831719116
0.0,1.2932322304910082e-05
0.0,1.810235924419676e-05
0.0,4.6025861876001524e-05
0.0,0.0002943107711902321
0.0,9.638435601840954e-06
0.0,2.2931574470280188e-05
0.0,5.775003874520232e-05
0.0,1.6266802891385202e-05
0.0,0.00011729867582787268
0.0,2.7304492160037816e-05
0.0,0.0004870092111130845
0.0,6.223540077468067e-05
0.0,0.00042688769074738294
0.0,5.388228237365309e-05
0.0,0.0001484048686677476
0.0,6.96713032382412e-05
0.0,0.0014258675381201256
0.0,0.00016797939513092728
0.0,0.00012675530817715322
