y_true,anomaly_score
0.0,0.0031205235890305353
0.0,6.402808443781497e-07
0.0,2.1119133442104333e-05
0.0,2.803239414777125e-06
0.0,0.00018698290793227714
0.0,0.00023040435339631948
0.0,0.0001058769767925484
0.0,0.0013656841942604418
0.0,8.875914782016634e-06
0.0,7.909807886808418e-06
0.0,9.3095701375191e-06
0.0,8.526339677886875e-06
0.0,1.9665827665340685e-05
0.0,7.4355138044040685e-06
0.0,4.7332523774298456e-05
0.0,3.2260047304755854e-06
0.0,1.9217400408439162e-05
0.0,3.1915290665976485e-05
0.0,9.619217207628418e-06
0.0,4.789184122285625e-06
0.0,2.0187713706393066e-05
0.0,8.52918291539943e-06
0.0,3.07070122005651e-06
0.0,9.293194994120184e-06
0.0,1.1900077852117302e-05
0.0,2.3055918205371778e-05
0.0,3.5933068117663283e-06
0.0,2.0444414531337357e-06
0.0,1.2919161770082311e-05
0.0,1.0043932638998774e-05
0.0,3.449334199508051e-06
0.0,2.272171170830046e-05
0.0,3.096340283733728e-05
0.0,3.231401337920933e-05
0.0,0.000828697605718588
0.0,3.703730402245851e-05
0.0,3.6094634422555876e-06
0.0,9.284146471569685e-06
0.0,1.6357269728249602e-05
0.0,3.558181533810482e-07
0.0,8.142713691499648e-05
0.0,8.769445229359396e-06
0.0,7.839766809909988e-06
0.0,1.2495586948309268e-05
0.0,7.535238005976076e-06
0.0,6.011613879770674e-06
0.0,5.4710372363699965e-06
0.0,1.3359035741917783e-05
0.0,1.1566627264671856e-05
0.0,5.337574248980597e-06
0.0,3.611284473033372e-06
0.0,1.2115492151095856e-05
0.0,5.3998884171827156e-06
0.0,1.515937256656837e-05
0.0,1.6005095670599986e-05
0.0,9.495885231528606e-05
0.0,6.437930824517017e-05
0.0,0.000125927352938051
0.0,1.8144639563342547e-05
0.0,0.00016982255870666608
0.0,5.704222881943574e-05
0.0,5.269308352845718e-06
0.0,2.5652481002000062e-05
0.0,9.359127396386758e-06
0.0,2.0210283087612415e-05
0.0,2.696047458760572e-05
0.0,6.539267133266424e-05
0.0,7.136799486753219e-06
0.0,1.0898353807471455e-06
0.0,8.036884527270093e-05
0.0,3.6513703354696976e-07
0.0,9.868048864493041e-05
0.0,4.2513065995581085e-06
0.0,2.5571324208097935e-06
0.0,2.181055882076441e-06
0.0,1.7543339381450895e-05
0.0,4.860753954202905e-06
0.0,0.0001292442309699515
0.0,7.336607771783393e-05
0.0,1.7526432945332255e-05
0.0,4.285471347591552e-05
0.0,4.8383456822281596e-06
0.0,7.84619389736179e-06
0.0,3.8031685766236172e-06
0.0,4.538284167808018e-06
0.0,7.40365165526074e-06
0.0,4.127412867641767e-06
0.0,0.0001878949859324773
0.0,3.1482394779124164e-06
0.0,8.765182514660076e-06
0.0,1.0078703287298226e-05
0.0,2.576996592221148e-05
0.0,2.97641842168077e-05
0.0,9.282251149620481e-06
0.0,2.4435714866605333e-05
0.0,1.6076070714363306e-05
0.0,9.821357572652483e-06
0.0,9.113355805599582e-06
0.0,7.84344941478328e-05
0.0,2.328099111680664e-06
0.0,3.318345452927999e-05
0.0,3.756444814164607e-05
0.0,0.0001892724663473165
0.0,1.899415676964077e-05
0.0,2.91341106773579e-06
0.0,0.00021398192384862723
0.0,0.00014410285322556714
0.0,8.867975954989213e-06
0.0,7.600790608566428e-06
0.0,8.691120841801678e-05
0.0,1.1592272433449969e-05
0.0,1.755605891855696e-05
0.0,1.4692222834853698e-05
0.0,2.9408871824909317e-05
0.0,0.000206985781066227
0.0,0.00012534309347401345
0.0,5.06131611650567e-06
0.0,1.191692612069909e-05
0.0,3.140125356898471e-05
0.0,2.8026683445697618e-05
0.0,1.4050333711811458e-05
0.0,8.95199805368464e-06
0.0,2.8321502952510364e-05
0.0,9.87716204853246e-05
0.0,1.1954922024134157e-05
0.0,9.332056305316688e-06
0.0,1.462111599864478e-05
0.0,7.973763455434249e-06
0.0,7.525380927686092e-06
0.0,5.296591083257082e-06
0.0,2.6129243082965246e-05
0.0,5.192246792949683e-06
0.0,2.5319870877069965e-05
0.0,4.034099993062898e-06
0.0,0.0014061921586087241
0.0,2.0643285987997697e-05
0.0,5.18983958658597e-05
0.0,5.608172331325738e-05
0.0,3.14793824999696e-06
0.0,8.007874879174783e-05
0.0,8.597973517504514e-06
0.0,1.4107152105068784e-05
0.0,0.0009409366650770256
0.0,8.818136166524347e-07
0.0,0.0007186141870656165
0.0,5.141687229977947e-06
0.0,7.48518775909599e-06
0.0,9.281115185475339e-06
0.0,4.099588199536043e-05
0.0,8.59109928294306e-05
